2021-05-24 08:20:04,020 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: poll_exit
2021-05-24 08:20:04,020 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:20:04,020 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: poll_exit
2021-05-24 08:20:06,025 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: poll_exit
2021-05-24 08:20:06,025 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:20:06,025 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: poll_exit
2021-05-24 08:20:08,030 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: poll_exit
2021-05-24 08:20:08,030 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:20:08,030 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: poll_exit
2021-05-24 08:20:10,034 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: poll_exit
2021-05-24 08:20:10,034 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:20:10,034 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: poll_exit
2021-05-24 08:20:10,344 ERROR   Thread-13 :25197 [internal_api.py:upload_file():1201] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/gilcornec/nyc_airbnb/1ep52o4g/wandb-summary.json?Expires=1621927192&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=fA5%2BpPB8sH8YNXxsxQZ2CtCQAsfS%2FoCvh9BtFAKnFloTSm0df09K%2Bb84K2JvSgH%2BQj5BkfCaMV52yls0cRSKb%2FGEXXddg%2Bolx5wK5jOq77vePbPPMMiPofsHZyPkRzye5Cw5oukTss%2Fcsc8tt4%2BnqDi2FC2BBbC%2Biu7bpAKJ20XXBHZs2p3dffYg12ZMvscNy8eacAxGNxIa5HkCXEf5%2F6kdAV1OgmFFbSruaYhE9MBtXKnE4daZI84gaBxfvXBF68CN6o8IrpIt2pLbtuO8%2FL1CPiPXEl0mWsIOKBXdx1XpBCUXf4VC3mEX7K2r3WCK3a5%2Bna4VXKO4TjDk0EdAaA%3D%3D ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2021-05-24 08:20:11,081 ERROR   Thread-15 :25197 [internal_api.py:upload_file():1201] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/gilcornec/nyc_airbnb/1ep52o4g/requirements.txt?Expires=1621927192&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=xo4ukeDSUrPrwqCmexU9%2Fx2I8U7jBT%2BOxwk%2BV7qDI9cbQPJDpZIx3Gi9E6%2FZA6lbwI1am4acEoRSjsqOuwu5DEmWXekeZr6%2FgclHdjKWlIKyJG%2BtzrQyfAAWlIxxIjD7A9itLpDlh9gSoHfpojpdFSOkv8Eg4vORRCsnu02TK%2F0sL3wShTQPs3Krs6e6mrYxloJNRHBkcoDQ2eWgGuhipsFZfTLmTSkaMiFR9NYijPEpw3i8YixGX9Q7qYGzE1gjn7MS3vjxquK6A72ojJslx%2FxYnDGBGLrjjIGGZ7q2OIcyCAUTUGiqP1seXK6McEzeVDQFTHXhxjssIJbGE9U2CA%3D%3D ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2021-05-24 08:20:12,038 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: poll_exit
2021-05-24 08:20:12,038 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:20:12,038 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: poll_exit
2021-05-24 08:20:14,041 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: poll_exit
2021-05-24 08:20:14,042 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:20:14,042 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: poll_exit
2021-05-24 08:20:16,046 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: poll_exit
2021-05-24 08:20:16,046 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:20:16,046 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: poll_exit
2021-05-24 08:20:18,050 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: poll_exit
2021-05-24 08:20:18,050 DEBUG   SenderThread:25197 [sender.py:send():122] send: request
2021-05-24 08:20:18,050 DEBUG   SenderThread:25197 [sender.py:send_request():131] send_request: poll_exit
2021-05-24 08:20:18,052 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: get_summary
2021-05-24 08:20:18,053 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: sampled_history
2021-05-24 08:20:18,055 DEBUG   HandlerThread:25197 [handler.py:handle_request():101] handle_request: shutdown
2021-05-24 08:20:18,055 INFO    HandlerThread:25197 [handler.py:finish():535] shutting down handler
2021-05-24 08:20:18,982 INFO    WriterThread:25197 [datastore.py:close():258] close: /home/emma/Downloads/nd0821-c2-build-model-workflow-starter-master/src/basic_cleaning/wandb/run-20210524_081918-1ep52o4g/run-1ep52o4g.wandb
2021-05-24 08:20:19,051 INFO    SenderThread:25197 [sender.py:finish():833] shutting down sender
2021-05-24 08:20:19,052 INFO    MainThread:25197 [internal.py:handle_exit():78] Internal process exited
